dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
breast_cancer,9,AMSCO,logistic_regression,0.9736263736263737,0.9912280701754386,0.993006993006993,1.0,9.150966882705688
breast_cancer,9,AMSCO,random_forest,0.9648351648351647,0.9824561403508771,0.9861111111111112,0.9983465608465608,111.93025803565979
breast_cancer,9,Optuna (TPE),logistic_regression,0.9736263736263737,0.9912280701754386,0.993006993006993,1.0,8.03180480003357
breast_cancer,9,Optuna (TPE),random_forest,0.9670329670329669,0.9649122807017544,0.9722222222222222,0.998015873015873,95.90681505203247
