dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
breast_cancer,3,AMSCO,logistic_regression,0.9692307692307693,0.9824561403508771,0.9861111111111112,0.998015873015873,8.307121753692627
breast_cancer,3,AMSCO,random_forest,0.9670329670329669,0.9649122807017544,0.9722222222222222,0.9791666666666666,104.81984901428223
breast_cancer,3,Optuna (TPE),logistic_regression,0.9736263736263737,0.9824561403508771,0.9861111111111112,0.9973544973544973,6.660440683364868
breast_cancer,3,Optuna (TPE),random_forest,0.964835164835165,0.9649122807017544,0.9722222222222222,0.9813161375661376,66.45109558105469
