dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
breast_cancer,6,AMSCO,logistic_regression,0.9758241758241759,0.9912280701754386,0.993103448275862,0.998015873015873,9.235184669494629
breast_cancer,6,AMSCO,random_forest,0.9626373626373625,0.9649122807017544,0.9722222222222222,0.9783399470899471,97.39748668670654
breast_cancer,6,Optuna (TPE),logistic_regression,0.9758241758241759,0.9912280701754386,0.993103448275862,0.9976851851851851,4.343181133270264
breast_cancer,6,Optuna (TPE),random_forest,0.9626373626373625,0.9736842105263158,0.9793103448275862,0.9808201058201058,84.35854363441467
