dataset,seed,method,model,nested_accuracy,nested_f1,nested_auc,avg_trials_to_95,refit_val_score,test_accuracy,test_f1,test_auc,time
telco,1,AMSCO,logistic_regression,0.793573847795354,0.6178994107948801,0.8437213614024485,3.2,0.7937522557096048,0.7906316536550745,0.6050870147255689,0.8321578960965149,28.44623589515686
telco,1,AMSCO,random_forest,0.7353573910837019,0.6135678050749849,0.8309115708544944,7.0,0.7456508342776449,0.7246273953158269,0.6008230452674898,0.8195858844196441,258.98672914505005
telco,1,Optuna (TPE),logistic_regression,0.7928646290549582,0.6113011360816223,0.8434473746877315,2.0,0.7937522557096048,0.7906316536550745,0.6050870147255689,0.8321682296106849,53.93264293670654
telco,1,Optuna (TPE),random_forest,0.745473529592546,0.6218618567311065,0.8328897234219269,13.4,0.7431660470196265,0.7288857345635202,0.6029106029106029,0.8164457878012865,464.2430827617645
