dataset,seed,method,model,nested_accuracy,nested_f1,nested_auc,avg_trials_to_95,refit_val_score,test_accuracy,test_f1,test_auc,time
breast_cancer,4,AMSCO,logistic_regression,0.9824175824175825,0.985933321182911,0.99453044375645,1.2,0.9802197802197803,0.9736842105263158,0.9793103448275862,0.9973544973544973,11.969685554504395
breast_cancer,4,AMSCO,random_forest,0.9472527472527472,0.9574140313963323,0.9867389060887511,1.2,0.9582417582417582,0.9736842105263158,0.9793103448275862,0.9990079365079365,118.32482242584229
breast_cancer,4,Optuna (TPE),logistic_regression,0.9802197802197803,0.9841323585994614,0.9944272445820432,1.6,0.9824175824175825,0.9736842105263158,0.9793103448275862,0.9976851851851851,24.476810932159424
breast_cancer,4,Optuna (TPE),random_forest,0.9516483516483516,0.961146126958889,0.9872549019607844,2.4,0.956043956043956,0.9824561403508771,0.9861111111111112,0.9976851851851852,179.1210687160492
