dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
credit,6,AMSCO,logistic_regression,0.9784621692428761,0.9760348583877996,0.4182692307692308,0.968219387755102,110.79516935348511
credit,6,AMSCO,random_forest,0.9978214451430525,0.997722321251733,0.8770053475935828,0.9575647959183675,1234.688500404358
credit,6,Optuna (TPE),logistic_regression,0.9784621692428761,0.9761338878985938,0.42206235011990406,0.9682122448979592,62.196043252944946
credit,6,Optuna (TPE),random_forest,0.9977471785258969,0.9976232917409388,0.8723404255319149,0.9758698979591837,808.0602135658264
