dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
credit,3,AMSCO,logistic_regression,0.9774719292934243,0.9749455337690632,0.41570438799076215,0.9802795918367347,125.82465243339539
credit,3,AMSCO,random_forest,0.9979204979448888,0.9981184392949098,0.8972972972972973,0.9843198979591836,1564.3114948272705
credit,3,Optuna (TPE),logistic_regression,0.9774719292934243,0.9749455337690632,0.41570438799076215,0.9802867346938776,59.02760577201843
credit,3,Optuna (TPE),random_forest,0.9979204979448888,0.9981184392949098,0.8972972972972973,0.982726530612245,861.0562407970428
