dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
credit,1,AMSCO,logistic_regression,0.9764072878860495,0.9770251534957417,0.4368932038834951,0.9865051020408164,120.9824047088623
credit,1,AMSCO,random_forest,0.9976976827706074,0.9982174688057041,0.9072164948453608,0.9879887755102041,1283.826004266739
credit,1,Optuna (TPE),logistic_regression,0.9764072878860495,0.9770251534957417,0.4368932038834951,0.986504081632653,44.22177505493164
credit,1,Optuna (TPE),random_forest,0.9976729272315555,0.9980194097841156,0.8979591836734694,0.9885209183673469,777.8618566989899
