dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
credit,5,AMSCO,logistic_regression,0.9769520629733351,0.9779164190928897,0.44389027431421446,0.9780714285714285,112.64352250099182
credit,5,AMSCO,random_forest,0.9978957332121482,0.9979203802733214,0.8900523560209425,0.9766051020408162,1344.9785177707672
credit,5,Optuna (TPE),logistic_regression,0.9769520629733351,0.9781144781144782,0.44611528822055135,0.9780704081632653,51.05736494064331
credit,5,Optuna (TPE),random_forest,0.9978957270830223,0.9978213507625272,0.8842105263157894,0.9822448979591837,617.4930305480957
