dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
credit,0,AMSCO,logistic_regression,0.9774966633805358,0.9764309764309764,0.4195121951219512,0.9799704081632653,115.19671654701233
credit,0,AMSCO,random_forest,0.9980195139719704,0.9975242622301446,0.8691099476439791,0.9873918367346939,1227.5758113861084
credit,0,Optuna (TPE),logistic_regression,0.9774966633805358,0.9764309764309764,0.4195121951219512,0.9799642857142857,42.849560022354126
credit,0,Optuna (TPE),random_forest,0.9979947584329185,0.9975242622301446,0.8691099476439791,0.9900836734693879,647.4804546833038
