dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
breast_cancer,1,AMSCO,logistic_regression,0.9758241758241759,0.9824561403508771,0.9861111111111112,0.9976851851851851,9.386475086212158
breast_cancer,1,AMSCO,random_forest,0.9582417582417582,0.956140350877193,0.965034965034965,0.9780092592592593,104.86043429374695
breast_cancer,1,Optuna (TPE),logistic_regression,0.9758241758241759,0.9824561403508771,0.9861111111111112,0.998015873015873,5.473918914794922
breast_cancer,1,Optuna (TPE),random_forest,0.9538461538461538,0.956140350877193,0.965034965034965,0.9856150793650793,78.27512311935425
