dataset,seed,method,model,nested_accuracy,nested_f1,nested_auc,avg_trials_to_95,refit_val_score,test_accuracy,test_f1,test_auc,time
breast_cancer,2,AMSCO,logistic_regression,0.9758241758241759,0.9805554123201496,0.994014447884417,1.4,0.9780219780219781,0.9824561403508771,0.9861111111111112,0.9970238095238095,11.921181201934814
breast_cancer,2,AMSCO,random_forest,0.9582417582417582,0.9665683175034431,0.989938080495356,4.2,0.9472527472527472,0.9824561403508771,0.9863013698630136,0.9976851851851851,129.25417399406433
breast_cancer,2,Optuna (TPE),logistic_regression,0.9670329670329672,0.973507883453004,0.9938080495356036,1.0,0.9780219780219781,0.9912280701754386,0.993103448275862,0.9976851851851851,20.39298439025879
breast_cancer,2,Optuna (TPE),random_forest,0.9472527472527472,0.9580140046404593,0.9896284829721361,1.6,0.956043956043956,0.9736842105263158,0.9795918367346939,0.9970238095238095,199.73839354515076
