dataset,seed,method,model,nested_accuracy,nested_f1,nested_auc,avg_trials_to_95,refit_val_score,test_accuracy,test_f1,test_auc,time
telco,9,AMSCO,logistic_regression,0.7976584749275415,0.6180978150296468,0.8407450674859922,4.2,0.7989010261607153,0.7778566359119943,0.5854304635761589,0.8356854994962413,28.30407190322876
telco,9,AMSCO,random_forest,0.7373034873073485,0.6141740024439767,0.8265015123127324,9.2,0.742097648388261,0.7473385379701917,0.6283924843423799,0.8247642667080007,261.9094421863556
telco,9,Optuna (TPE),logistic_regression,0.7989010261607153,0.6182542200781613,0.8404630667846611,2.0,0.7989010261607153,0.7771469127040455,0.583554376657825,0.8357087499031233,55.09272050857544
telco,9,Optuna (TPE),random_forest,0.7468905486358571,0.6207235888998864,0.8306852470418826,15.8,0.7497294724515801,0.7501774308019872,0.627906976744186,0.8243186339094266,450.76423048973083
