dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
adult,6,AMSCO,logistic_regression,0.8114554269687705,0.806223769065411,0.673789419265897,0.9034077297852533,71.68990135192871
adult,6,AMSCO,random_forest,0.8301383559308629,0.8210666393694339,0.6879685826490539,0.9120033766022371,790.9950535297394
adult,6,Optuna (TPE),logistic_regression,0.8115066073148889,0.8063261336881974,0.6739055498104102,0.9034186658691384,35.76116371154785
adult,6,Optuna (TPE),random_forest,0.836203945835362,0.8235233903163067,0.6854014598540146,0.9092633120056675,749.3510365486145
