dataset,seed,method,model,nested_accuracy,nested_f1,nested_auc,avg_trials_to_95,refit_val_score,test_accuracy,test_f1,test_auc,time
credit,3,AMSCO,logistic_regression,0.977348151598165,0.4382720866010219,0.9778100332684193,1.0,0.9774719292934243,0.9749455337690632,0.41570438799076215,0.9802795918367347,77.8348126411438
credit,3,AMSCO,random_forest,0.9978462313277332,0.8852458112089471,0.9790690421129504,1.0,0.9979204979448888,0.9981184392949098,0.8972972972972973,0.9847698979591837,897.9473671913147
credit,3,Optuna (TPE),logistic_regression,0.977348151598165,0.43809951722962365,0.977882152710159,1.0,0.9774719292934243,0.9749455337690632,0.41570438799076215,0.9802867346938776,109.99934506416321
credit,3,Optuna (TPE),random_forest,0.9977967110559408,0.8827175934203362,0.9766347208698474,1.0,0.9979204979448888,0.9981184392949098,0.8972972972972973,0.982726530612245,1314.7436056137085
