dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
adult,0,AMSCO,logistic_regression,0.8083331736710901,0.8116490940730884,0.6858996244452031,0.908980470341398,65.67662501335144
adult,0,AMSCO,random_forest,0.8274511928898391,0.8308936431569249,0.703197987782968,0.9172560928089032,770.5820488929749
adult,0,Optuna (TPE),logistic_regression,0.8083331736710901,0.8116490940730884,0.6858996244452031,0.908980700574743,48.14573073387146
adult,0,Optuna (TPE),random_forest,0.8326977826271431,0.8353976865595251,0.7051705170517052,0.9166760774546415,885.086177110672
