dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
adult,3,AMSCO,logistic_regression,0.8107900005911596,0.8034599242501791,0.6735804148248895,0.9033252486894255,66.68597197532654
adult,3,AMSCO,random_forest,0.8215136832179917,0.8158460436073293,0.6898810549905189,0.91651502922985,718.1899378299713
adult,3,Optuna (TPE),logistic_regression,0.8109691399903809,0.8035622888729655,0.6736949498384629,0.9033730796668384,29.531920671463013
adult,3,Optuna (TPE),random_forest,0.8301641049473842,0.8282321629644794,0.6974395961053012,0.914637735314307,865.9576194286346
