dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
telco,6,AMSCO,logistic_regression,0.7999621750005123,0.7821149751596878,0.5868102288021534,0.8281355757059082,26.477491855621338
telco,6,AMSCO,random_forest,0.7435182923273564,0.7402413058907026,0.6147368421052631,0.8157133999844998,156.18391275405884
telco,6,Optuna (TPE),logistic_regression,0.8003170995790393,0.7821149751596878,0.5868102288021534,0.8281433258415355,25.15478801727295
telco,6,Optuna (TPE),random_forest,0.7451146649099055,0.7381121362668559,0.6160249739854319,0.817244051770906,183.70131301879883
