dataset,seed,method,model,val_score,test_accuracy,test_f1,test_auc,time
telco,8,AMSCO,logistic_regression,0.7974781757633164,0.7877927608232789,0.6081258191349934,0.8276912345966054,27.871559143066406
telco,8,AMSCO,random_forest,0.7492016561045609,0.7125621007806955,0.591321897073663,0.8126533881009584,226.78303599357605
telco,8,Optuna (TPE),logistic_regression,0.7974781757633164,0.7877927608232789,0.6081258191349934,0.827745485545997,22.045254230499268
telco,8,Optuna (TPE),random_forest,0.7513313611798879,0.7104329311568488,0.5895372233400402,0.812081169753804,198.7421600818634
