dataset,seed,method,model,nested_accuracy,nested_f1,nested_auc,avg_trials_to_95,refit_val_score,test_accuracy,test_f1,test_auc,time
telco,4,AMSCO,logistic_regression,0.7958814879724382,0.6199417432299509,0.8443444219986395,5.8,0.7983669056471148,0.7934705464868701,0.616600790513834,0.8353044511612288,31.18980360031128
telco,4,AMSCO,random_forest,0.7392579365517153,0.6171086541383441,0.8289743815393382,10.8,0.7417471367263408,0.7239176721078779,0.6098294884653962,0.8215699191402516,234.46725177764893
telco,4,Optuna (TPE),logistic_regression,0.7980119810685877,0.6177689774125331,0.8438103861071152,2.0,0.7983669056471148,0.7934705464868701,0.616600790513834,0.8353070345397713,60.282973527908325
telco,4,Optuna (TPE),random_forest,0.7483152902832304,0.6239807978532321,0.8329931008210508,10.8,0.7495570534955815,0.7338537970191625,0.6122026887280249,0.8250045209124492,377.62831807136536
