dataset,seed,method,model,nested_accuracy,nested_f1,nested_auc,avg_trials_to_95,refit_val_score,test_accuracy,test_f1,test_auc,time
adult,2,AMSCO,logistic_regression,0.8070535765898142,0.6764306427471514,0.9052452442187935,1.0,0.8070535667644455,0.8155389497389702,0.6892031735081062,0.9116290747416868,46.615073919296265
adult,2,AMSCO,random_forest,0.8221023538144785,0.6938032673504269,0.9148397519496726,5.8,0.8257876989985166,0.8299723615518477,0.702383085468554,0.9195841260555192,447.48068046569824
adult,2,Optuna (TPE),logistic_regression,0.8069768011579525,0.6763999465577568,0.9052192668228244,1.0,0.8070535700395685,0.8158460436073293,0.6895599654874892,0.9115802077142214,80.56236672401428
adult,2,Optuna (TPE),random_forest,0.8289100800259913,0.6954528550105092,0.9135803366606565,6.2,0.8321860839698945,0.8334527587265841,0.7006439742410303,0.9174837360287212,895.5450356006622
